year,month,day,hour,weekday,USD_buy,USD_sell,HKD_buy,HKD_sell,GBP_buy,GBP_sell,AUD_buy,AUD_sell,CAD_buy,CAD_sell,SGD_buy,SGD_sell,CHF_buy,CHF_sell,JPY_buy,JPY_sell,ZAR_buy,ZAR_sell,SEK_buy,SEK_sell,NZD_buy,NZD_sell,THB_buy,THB_sell,PHP_buy,PHP_sell,IDR_buy,IDR_sell,EUR_buy,EUR_sell,KRW_buy,KRW_sell,VND_buy,VND_sell,MYR_buy,MYR_sell,CNY_buy,CNY_sell
2025,5,1,1,3,31.58,32.25,31.58,32.25,3.967,4.171,3.967,4.171,41.39,43.51,41.39,43.51,20.12,20.9,20.12,20.9,22.71,23.62,22.71,23.62,23.89,24.8,23.89,24.8,37.88,39.08,37.88,39.08,0.2144,0.2272,0.2144,0.2272,0,0,0,0,0,0
2025,5,1,3,3,31.58,32.25,31.58,32.25,3.967,4.171,3.967,4.171,41.39,43.51,41.39,43.51,20.13,20.91,20.13,20.91,22.71,23.62,22.71,23.62,23.88,24.79,23.88,24.79,37.88,39.08,37.88,39.08,0.2141,0.2269,0.2141,0.2269,0,0,0,0,0,0
2025,5,1,4,3,31.58,32.25,31.58,32.25,3.967,4.171,3.967,4.171,41.33,43.45,41.33,43.45,20.11,20.89,20.11,20.89,22.69,23.6,22.69,23.6,23.85,24.76,23.85,24.76,37.85,39.05,37.85,39.05,0.2133,0.2261,0.2133,0.2261,0,0,0,0,0,0
2025,5,1,5,3,31.58,32.25,31.58,32.25,3.967,4.171,3.967,4.171,41.33,43.45,41.33,43.45,20.08,20.86,20.08,20.86,22.69,23.6,22.69,23.6,23.85,24.76,23.85,24.76,37.83,39.03,37.83,39.03,0.213,0.2258,0.213,0.2258,0,0,0,0,0,0
2025,5,1,6,3,31.58,32.25,31.58,32.25,3.967,4.171,3.967,4.171,41.35,43.47,41.35,43.47,20.08,20.86,20.08,20.86,22.69,23.6,22.69,23.6,23.85,24.76,23.85,24.76,37.83,39.03,37.83,39.03,0.2127,0.2255,0.2127,0.2255,0,0,0,0,0,0
2025,5,1,7,3,31.58,32.25,31.58,32.25,3.967,4.171,3.967,4.171,41.29,43.41,41.29,43.41,20.08,20.86,20.08,20.86,22.69,23.6,22.69,23.6,23.85,24.76,23.85,24.76,37.83,39.03,37.83,39.03,0.2121,0.2249,0.2121,0.2249,0,0,0,0,0,0
2025,5,1,8,3,31.58,32.25,31.58,32.25,3.967,4.171,3.967,4.171,41.39,43.51,41.39,43.51,20.05,20.83,20.05,20.83,22.67,23.58,22.67,23.58,23.85,24.76,23.85,24.76,37.88,39.08,37.88,39.08,0.2125,0.2253,0.2125,0.2253,0,0,0,0,0,0
2025,5,1,9,3,31.58,32.25,31.58,32.25,3.967,4.171,3.967,4.171,41.44,43.56,41.44,43.56,20.05,20.83,20.05,20.83,22.67,23.58,22.67,23.58,23.87,24.78,23.87,24.78,37.89,39.09,37.89,39.09,0.2126,0.2254,0.2126,0.2254,0,0,0,0,0,0
2025,5,1,10,3,31.58,32.25,31.58,32.25,3.967,4.171,3.967,4.171,41.41,43.53,41.41,43.53,20.02,20.8,20.02,20.8,22.65,23.56,22.65,23.56,23.85,24.76,23.85,24.76,37.86,39.06,37.86,39.06,0.2124,0.2252,0.2124,0.2252,0,0,0,0,0,0
2025,5,1,11,3,31.58,32.25,31.58,32.25,3.967,4.171,3.967,4.171,41.45,43.57,41.45,43.57,20.06,20.84,20.06,20.84,22.67,23.58,22.67,23.58,23.88,24.79,23.88,24.79,37.89,39.09,37.89,39.09,0.2125,0.2253,0.2125,0.2253,0,0,0,0,0,0
2025,5,1,12,3,31.58,32.25,31.58,32.25,3.967,4.171,3.967,4.171,41.41,43.53,41.41,43.53,20.04,20.82,20.04,20.82,22.65,23.56,22.65,23.56,23.85,24.76,23.85,24.76,37.76,38.96,37.76,38.96,0.212,0.2248,0.212,0.2248,0,0,0,0,0,0
2025,5,1,13,3,31.58,32.25,31.58,32.25,3.967,4.171,3.967,4.171,41.41,43.53,41.41,43.53,20.04,20.82,20.04,20.82,22.67,23.58,22.67,23.58,23.85,24.76,23.85,24.76,37.79,38.99,37.79,38.99,0.212,0.2248,0.212,0.2248,0,0,0,0,0,0
2025,5,1,14,3,31.58,32.25,31.58,32.25,3.967,4.171,3.967,4.171,41.41,43.53,41.41,43.53,20.04,20.82,20.04,20.82,22.68,23.59,22.68,23.59,23.85,24.76,23.85,24.76,37.74,38.94,37.74,38.94,0.2115,0.2243,0.2115,0.2243,0,0,0,0,0,0
2025,5,1,15,3,31.58,32.25,31.58,32.25,3.967,4.171,3.967,4.171,41.33,43.45,41.33,43.45,20.04,20.82,20.04,20.82,22.64,23.55,22.64,23.55,23.81,24.72,23.81,24.72,37.65,38.85,37.65,38.85,0.2111,0.2239,0.2111,0.2239,0,0,0,0,0,0
2025,5,1,16,3,31.58,32.25,31.58,32.25,3.967,4.171,3.967,4.171,41.24,43.36,41.24,43.36,19.98,20.76,19.98,20.76,22.6,23.51,22.6,23.51,23.79,24.7,23.79,24.7,37.62,38.82,37.62,38.82,0.2107,0.2235,0.2107,0.2235,0,0,0,0,0,0
2025,5,1,17,3,31.58,32.25,31.58,32.25,3.967,4.171,3.967,4.171,41.26,43.38,41.26,43.38,19.99,20.77,19.99,20.77,22.6,23.51,22.6,23.51,23.8,24.71,23.8,24.71,37.66,38.86,37.66,38.86,0.2108,0.2236,0.2108,0.2236,0,0,0,0,0,0
2025,5,1,18,3,31.58,32.25,31.58,32.25,3.967,4.171,3.967,4.171,41.24,43.36,41.24,43.36,20.02,20.8,20.02,20.8,22.6,23.51,22.6,23.51,23.8,24.71,23.8,24.71,37.63,38.83,37.63,38.83,0.2104,0.2232,0.2104,0.2232,0,0,0,0,0,0
2025,5,1,19,3,31.58,32.25,31.58,32.25,3.967,4.171,3.967,4.171,41.29,43.41,41.29,43.41,20.05,20.83,20.05,20.83,22.62,23.53,22.62,23.53,23.8,24.71,23.8,24.71,37.66,38.86,37.66,38.86,0.2105,0.2233,0.2105,0.2233,0,0,0,0,0,0
2025,5,1,20,3,31.58,32.25,31.58,32.25,3.967,4.171,3.967,4.171,41.29,43.41,41.29,43.41,20.03,20.81,20.03,20.81,22.62,23.53,22.62,23.53,23.82,24.73,23.82,24.73,37.76,38.96,37.76,38.96,0.2108,0.2236,0.2108,0.2236,0,0,0,0,0,0
2025,5,1,21,3,31.58,32.25,31.58,32.25,3.967,4.171,3.967,4.171,41.29,43.41,41.29,43.41,20.03,20.81,20.03,20.81,22.6,23.51,22.6,23.51,23.82,24.73,23.82,24.73,37.76,38.96,37.76,38.96,0.2108,0.2236,0.2108,0.2236,0,0,0,0,0,0
2025,5,1,22,3,31.58,32.25,31.58,32.25,3.967,4.171,3.967,4.171,41.3,43.42,41.3,43.42,20.02,20.8,20.02,20.8,22.6,23.51,22.6,23.51,23.81,24.72,23.81,24.72,37.75,38.95,37.75,38.95,0.2108,0.2236,0.2108,0.2236,0,0,0,0,0,0
2025,5,1,23,3,31.58,32.25,31.58,32.25,3.967,4.171,3.967,4.171,41.3,43.42,41.3,43.42,20.02,20.8,20.02,20.8,22.6,23.51,22.6,23.51,23.81,24.72,23.81,24.72,37.77,38.97,37.77,38.97,0.2107,0.2235,0.2107,0.2235,0,0,0,0,0,0
2025,5,2,1,4,31.56,32.23,31.56,32.23,3.964,4.168,3.964,4.168,41.26,43.38,41.26,43.38,20.08,20.86,20.08,20.86,22.6,23.51,22.6,23.51,23.81,24.72,23.81,24.72,37.67,38.87,37.67,38.87,0.2103,0.2231,0.2103,0.2231,0,0,0,0,0,0
2025,5,2,3,4,31.13,31.8,31.13,31.8,3.909,4.113,3.909,4.113,40.71,42.83,40.71,42.83,19.82,20.6,19.82,20.6,22.3,23.21,22.3,23.21,23.51,24.42,23.51,24.42,37.17,38.37,37.17,38.37,0.2075,0.2203,0.2075,0.2203,0,0,0,0,0,0
2025,5,2,4,4,30.88,31.55,30.88,31.55,3.876,4.08,3.876,4.08,40.43,42.55,40.43,42.55,19.67,20.45,19.67,20.45,22.14,23.05,22.14,23.05,23.37,24.28,23.37,24.28,36.91,38.11,36.91,38.11,0.206,0.2188,0.206,0.2188,0,0,0,0,0,0
2025,5,2,5,4,30.82,31.49,30.82,31.49,3.869,4.073,3.869,4.073,40.37,42.49,40.37,42.49,19.62,20.4,19.62,20.4,22.09,23,22.09,23,23.32,24.23,23.32,24.23,36.87,38.07,36.87,38.07,0.2057,0.2185,0.2057,0.2185,0,0,0,0,0,0
2025,5,2,6,4,30.71,31.38,30.71,31.38,3.855,4.059,3.855,4.059,40.22,42.34,40.22,42.34,19.57,20.35,19.57,20.35,22.03,22.94,22.03,22.94,23.28,24.19,23.28,24.19,36.78,37.98,36.78,37.98,0.205,0.2178,0.205,0.2178,0,0,0,0,0,0
2025,5,2,7,4,30.665,31.335,30.665,31.335,3.849,4.053,3.849,4.053,40.17,42.29,40.17,42.29,19.54,20.32,19.54,20.32,21.99,22.9,21.99,22.9,23.25,24.16,23.25,24.16,36.73,37.93,36.73,37.93,0.2049,0.2177,0.2049,0.2177,0,0,0,0,0,0
2025,5,2,8,4,30.4,31.07,30.4,31.07,3.815,4.019,3.815,4.019,39.74,41.86,39.74,41.86,19.36,20.14,19.36,20.14,21.79,22.7,21.79,22.7,23.05,23.96,23.05,23.96,36.41,37.61,36.41,37.61,0.2029,0.2157,0.2029,0.2157,0,0,0,0,0,0
2025,5,2,9,4,30.4,31.07,30.4,31.07,3.816,4.02,3.816,4.02,39.75,41.87,39.75,41.87,19.38,20.16,19.38,20.16,21.79,22.7,21.79,22.7,23.1,24.01,23.1,24.01,36.48,37.68,36.48,37.68,0.2036,0.2164,0.2036,0.2164,0,0,0,0,0,0
2025,5,2,10,4,30.4,31.07,30.4,31.07,3.818,4.022,3.818,4.022,39.79,41.91,39.79,41.91,19.46,20.24,19.46,20.24,21.82,22.73,21.82,22.73,23.22,24.13,23.22,24.13,36.61,37.81,36.61,37.81,0.2038,0.2166,0.2038,0.2166,0,0,0,0,0,0
2025,5,2,11,4,30.4,31.07,30.4,31.07,3.818,4.022,3.818,4.022,39.75,41.87,39.75,41.87,19.42,20.2,19.42,20.2,21.79,22.7,21.79,22.7,23.17,24.08,23.17,24.08,36.54,37.74,36.54,37.74,0.2038,0.2166,0.2038,0.2166,0,0,0,0,0,0
2025,5,2,12,4,30.4,31.07,30.4,31.07,3.818,4.022,3.818,4.022,39.71,41.83,39.71,41.83,19.42,20.2,19.42,20.2,21.78,22.69,21.78,22.69,23.21,24.12,23.21,24.12,36.46,37.66,36.46,37.66,0.2035,0.2163,0.2035,0.2163,0,0,0,0,0,0
2025,5,2,13,4,30.4,31.07,30.4,31.07,3.818,4.022,3.818,4.022,39.78,41.9,39.78,41.9,19.44,20.22,19.44,20.22,21.81,22.72,21.81,22.72,23.21,24.12,23.21,24.12,36.46,37.66,36.46,37.66,0.2039,0.2167,0.2039,0.2167,0,0,0,0,0,0
2025,5,2,14,4,30.4,31.07,30.4,31.07,3.818,4.022,3.818,4.022,39.84,41.96,39.84,41.96,19.46,20.24,19.46,20.24,21.85,22.76,21.85,22.76,23.23,24.14,23.23,24.14,36.56,37.76,36.56,37.76,0.2047,0.2175,0.2047,0.2175,0,0,0,0,0,0
2025,5,2,15,4,30.4,31.07,30.4,31.07,3.818,4.022,3.818,4.022,39.84,41.96,39.84,41.96,19.46,20.24,19.46,20.24,21.87,22.78,21.87,22.78,23.23,24.14,23.23,24.14,36.56,37.76,36.56,37.76,0.2046,0.2174,0.2046,0.2174,0,0,0,0,0,0
2025,5,2,16,4,30.4,31.07,30.4,31.07,3.818,4.022,3.818,4.022,39.73,41.85,39.73,41.85,19.44,20.22,19.44,20.22,21.85,22.76,21.85,22.76,23.18,24.09,23.18,24.09,36.44,37.64,36.44,37.64,0.2039,0.2167,0.2039,0.2167,0,0,0,0,0,0
2025,5,2,17,4,30.4,31.07,30.4,31.07,3.818,4.022,3.818,4.022,39.73,41.85,39.73,41.85,19.44,20.22,19.44,20.22,21.85,22.76,21.85,22.76,23.18,24.09,23.18,24.09,36.41,37.61,36.41,37.61,0.2038,0.2166,0.2038,0.2166,0,0,0,0,0,0
2025,5,2,18,4,30.4,31.07,30.4,31.07,3.818,4.022,3.818,4.022,39.73,41.85,39.73,41.85,19.44,20.22,19.44,20.22,21.83,22.74,21.83,22.74,23.18,24.09,23.18,24.09,36.45,37.65,36.45,37.65,0.2037,0.2165,0.2037,0.2165,0,0,0,0,0,0
2025,5,2,19,4,30.4,31.07,30.4,31.07,3.818,4.022,3.818,4.022,39.72,41.84,39.72,41.84,19.44,20.22,19.44,20.22,21.81,22.72,21.81,22.72,23.18,24.09,23.18,24.09,36.46,37.66,36.46,37.66,0.2034,0.2162,0.2034,0.2162,0,0,0,0,0,0
2025,5,2,20,4,30.4,31.07,30.4,31.07,3.818,4.022,3.818,4.022,39.72,41.84,39.72,41.84,19.44,20.22,19.44,20.22,21.82,22.73,21.82,22.73,23.18,24.09,23.18,24.09,36.46,37.66,36.46,37.66,0.2032,0.216,0.2032,0.216,0,0,0,0,0,0
2025,5,2,21,4,30.4,31.07,30.4,31.07,3.818,4.022,3.818,4.022,39.7,41.82,39.7,41.82,19.44,20.22,19.44,20.22,21.82,22.73,21.82,22.73,23.18,24.09,23.18,24.09,36.46,37.66,36.46,37.66,0.2032,0.216,0.2032,0.216,0,0,0,0,0,0
2025,5,2,22,4,30.4,31.07,30.4,31.07,3.819,4.023,3.819,4.023,39.69,41.81,39.69,41.81,19.46,20.24,19.46,20.24,21.8,22.71,21.8,22.71,23.16,24.07,23.16,24.07,36.45,37.65,36.45,37.65,0.2033,0.2161,0.2033,0.2161,0,0,0,0,0,0
2025,5,2,23,4,30.4,31.07,30.4,31.07,3.819,4.023,3.819,4.023,39.69,41.81,39.69,41.81,19.46,20.24,19.46,20.24,21.8,22.71,21.8,22.71,23.16,24.07,23.16,24.07,36.45,37.65,36.45,37.65,0.2033,0.2161,0.2033,0.2161,0,0,0,0,0,0
2025,5,3,1,5,30.4,31.07,30.4,31.07,3.819,4.023,3.819,4.023,39.69,41.81,39.69,41.81,19.46,20.24,19.46,20.24,21.8,22.71,21.8,22.71,23.16,24.07,23.16,24.07,36.45,37.65,36.45,37.65,0.2033,0.2161,0.2033,0.2161,0,0,0,0,0,0
2025,5,3,3,5,30.4,31.07,30.4,31.07,3.819,4.023,3.819,4.023,39.69,41.81,39.69,41.81,19.46,20.24,19.46,20.24,21.8,22.71,21.8,22.71,23.16,24.07,23.16,24.07,36.45,37.65,36.45,37.65,0.2033,0.2161,0.2033,0.2161,0,0,0,0,0,0
