year,month,day,hour,weekday,USD_buy,USD_sell,HKD_buy,HKD_sell,GBP_buy,GBP_sell,AUD_buy,AUD_sell,CAD_buy,CAD_sell,SGD_buy,SGD_sell,CHF_buy,CHF_sell,JPY_buy,JPY_sell,ZAR_buy,ZAR_sell,SEK_buy,SEK_sell,NZD_buy,NZD_sell,THB_buy,THB_sell,PHP_buy,PHP_sell,IDR_buy,IDR_sell,EUR_buy,EUR_sell,KRW_buy,KRW_sell,VND_buy,VND_sell,MYR_buy,MYR_sell,CNY_buy,CNY_sell
2023,9,1,0,4,31.46,32.13,31.46,32.13,3.907,4.111,3.907,4.111,39.18,41.3,39.18,41.3,20.29,21.07,20.29,21.07,23.1,24.01,23.1,24.01,23,23.91,23,23.91,35.25,36.45,35.25,36.45,0.2098,0.2226,0.2098,0.2226,0,0,0,0,2.52,3.04
2023,9,1,1,4,31.43,32.1,31.43,32.1,3.902,4.106,3.902,4.106,39.14,41.26,39.14,41.26,20.25,21.03,20.25,21.03,23.09,24,23.09,24,22.99,23.9,22.99,23.9,35.23,36.43,35.23,36.43,0.2097,0.2225,0.2097,0.2225,0,0,0,0,2.52,3.04
2023,9,1,2,4,31.42,32.09,31.42,32.09,3.9,4.104,3.9,4.104,39.14,41.26,39.14,41.26,20.25,21.03,20.25,21.03,23.08,23.99,23.08,23.99,22.99,23.9,22.99,23.9,35.23,36.43,35.23,36.43,0.2097,0.2225,0.2097,0.2225,0,0,0,0,2.52,3.04
2023,9,1,3,4,31.435,32.105,31.435,32.105,3.902,4.106,3.902,4.106,39.13,41.25,39.13,41.25,20.21,20.99,20.21,20.99,23.08,23.99,23.08,23.99,22.99,23.9,22.99,23.9,35.22,36.42,35.22,36.42,0.2096,0.2224,0.2096,0.2224,0,0,0,0,2.52,3.04
2023,9,1,4,4,31.475,32.145,31.475,32.145,3.908,4.112,3.908,4.112,39.16,41.28,39.16,41.28,20.22,21,20.22,21,23.09,24,23.09,24,23.02,23.93,23.02,23.93,35.26,36.46,35.26,36.46,0.2099,0.2227,0.2099,0.2227,0,0,0,0,2.52,3.04
2023,9,1,5,4,31.47,32.14,31.47,32.14,3.907,4.111,3.907,4.111,39.18,41.3,39.18,41.3,20.23,21.01,20.23,21.01,23.1,24.01,23.1,24.01,23.02,23.93,23.02,23.93,35.27,36.47,35.27,36.47,0.2098,0.2226,0.2098,0.2226,0,0,0,0,2.52,3.04
2023,9,1,6,4,31.475,32.145,31.475,32.145,3.907,4.111,3.907,4.111,39.16,41.28,39.16,41.28,20.22,21,20.22,21,23.1,24.01,23.1,24.01,23.02,23.93,23.02,23.93,35.27,36.47,35.27,36.47,0.2097,0.2225,0.2097,0.2225,0,0,0,0,2.52,3.04
2023,9,1,7,4,31.465,32.135,31.465,32.135,3.906,4.11,3.906,4.11,39.17,41.29,39.17,41.29,20.19,20.97,20.19,20.97,23.09,24,23.09,24,23.01,23.92,23.01,23.92,35.3,36.5,35.3,36.5,0.2098,0.2226,0.2098,0.2226,0,0,0,0,2.52,3.04
2023,9,1,8,4,31.46,32.13,31.46,32.13,3.905,4.109,3.905,4.109,39.21,41.33,39.21,41.33,20.24,21.02,20.24,21.02,23.1,24.01,23.1,24.01,23.02,23.93,23.02,23.93,35.31,36.51,35.31,36.51,0.2098,0.2226,0.2098,0.2226,0,0,0,0,2.53,3.05
2023,9,1,9,4,31.46,32.13,31.46,32.13,3.906,4.11,3.906,4.11,39.21,41.33,39.21,41.33,20.23,21.01,20.23,21.01,23.1,24.01,23.1,24.01,23.02,23.93,23.02,23.93,35.29,36.49,35.29,36.49,0.2099,0.2227,0.2099,0.2227,0,0,0,0,2.52,3.04
2023,9,1,10,4,31.46,32.13,31.46,32.13,3.906,4.11,3.906,4.11,39.21,41.33,39.21,41.33,20.23,21.01,20.23,21.01,23.1,24.01,23.1,24.01,23.02,23.93,23.02,23.93,35.29,36.49,35.29,36.49,0.2099,0.2227,0.2099,0.2227,0,0,0,0,2.52,3.04
2023,9,1,11,4,31.46,32.13,31.46,32.13,3.906,4.11,3.906,4.11,39.21,41.33,39.21,41.33,20.26,21.04,20.26,21.04,23.11,24.02,23.11,24.02,23.02,23.93,23.02,23.93,35.29,36.49,35.29,36.49,0.2099,0.2227,0.2099,0.2227,0,0,0,0,2.52,3.04
2023,9,1,12,4,31.46,32.13,31.46,32.13,3.906,4.11,3.906,4.11,39.21,41.33,39.21,41.33,20.26,21.04,20.26,21.04,23.1,24.01,23.1,24.01,23.02,23.93,23.02,23.93,35.29,36.49,35.29,36.49,0.2101,0.2229,0.2101,0.2229,0,0,0,0,2.52,3.04
2023,9,1,13,4,31.46,32.13,31.46,32.13,3.906,4.11,3.906,4.11,39.21,41.33,39.21,41.33,20.3,21.08,20.3,21.08,23.08,23.99,23.08,23.99,23.02,23.93,23.02,23.93,35.32,36.52,35.32,36.52,0.2104,0.2232,0.2104,0.2232,0,0,0,0,2.53,3.05
2023,9,1,14,4,31.46,32.13,31.46,32.13,3.906,4.11,3.906,4.11,39.16,41.28,39.16,41.28,20.24,21.02,20.24,21.02,23.05,23.96,23.05,23.96,23.02,23.93,23.02,23.93,35.26,36.46,35.26,36.46,0.2097,0.2225,0.2097,0.2225,0,0,0,0,2.51,3.03
2023,9,1,15,4,31.46,32.13,31.46,32.13,3.906,4.11,3.906,4.11,39.11,41.23,39.11,41.23,20.22,21,20.22,21,23.05,23.96,23.05,23.96,23.02,23.93,23.02,23.93,35.26,36.46,35.26,36.46,0.2095,0.2223,0.2095,0.2223,0,0,0,0,2.5,3.02
2023,9,1,16,4,31.46,32.13,31.46,32.13,3.906,4.11,3.906,4.11,39.07,41.19,39.07,41.19,20.21,20.99,20.21,20.99,23.04,23.95,23.04,23.95,23.02,23.93,23.02,23.93,35.23,36.43,35.23,36.43,0.2093,0.2221,0.2093,0.2221,0,0,0,0,2.5,3.02
